Code,title,Fully Specified Name,Description,Inclusions,Exclusions
1B70,"Bacterial cellulitis, erysipelas or lymphangitis",,"Diffuse, spreading infections of skin and soft tissues by a range of bacterial organisms, most commonly beta-haemolytic streptococci and Staphylococcus aureus. The clinical presentation is dependent not only on the organism but also on the manner in which it invades the tissues.",,Eosinophilic cellulitis
1B70.0,Erysipelas,,"Erysipelas is an acute infectious inflammation of the skin including lymphatics. It is usually caused by Streptococcus pyogenes, although other beta-hemolytic streptococci, Staphylococcus aureus, or gram-negative germs can also be responsible. The pathogens typically enter the skin through a cutaneous portal of entry, often affecting the lower extremities or the face. Predisposing factors include obesity, diabetes mellitus, or venous insufficiency. Possible complications include cellulitis, sepsis, or recurrence.",,postpartum or puerperal erysipelas
1B70.00,Erysipelas of face,,,,
1B70.01,Erysipelas of external ear,,"A rapidly expanding diffuse superficial dermal streptococcal infection involving the external ear. In contrast with infective otitis externa, the skin of the auricle is often initially healthy except at a point of entry for beta-haemolytic streptococci (commonly at a fissure behind the ear or where the ear lobule is attached to the side of the head) and systemic features including fever and malaise are common.",,
1B70.02,Erysipelas of lower limb,,,,
1B70.1,Streptococcal cellulitis of skin,,,,Orbital cellulitis; Cellulitis of external ear; anal cellulitis; vulvar cellulitis; Cellulitis of penis; Inflammatory disorders of scrotum; perirectal cellulitis; Superficial incisional site infection
1B70.2,Staphylococcal cellulitis of skin,,,,Orbital cellulitis; Cellulitis of external ear; anal cellulitis; vulvar cellulitis; Cellulitis of penis; Inflammatory disorders of scrotum; perirectal cellulitis; Superficial incisional site infection
1B70.3,Ascending bacterial lymphangitis,,"A complication of a focal acute pyogenic bacterial infection in which the draining lymphatics become red, inflamed and tender as the result of ascending infection. It is most commonly caused by Streptococcus pyogenes.",,
1B71,Necrotising fasciitis,,,,
1B71.0,Streptococcal necrotising fasciitis,,,,Neonatal necrotising fasciitis
1B71.1,Polymicrobial necrotising fasciitis,,,,Neonatal necrotising fasciitis
1B71.2,Neonatal necrotising fasciitis,,"Neonatal necrotising fasciitis is a life-threatening acute necrotising infection of fascia, subcutaneous tissues, and overlying skin similar to the condition seen in adults. It is rare in neonates but, in contrast to the adult form, tends to affect otherwise healthy babies. It has followed omphalitis, mastitis and postoperative wound infection, though preceding sites of infection are not always found. It has more commonly been associated with Staphylococcus aureus than with streptococcal infection. Gram-negative organisms have also been implicated. It may cause extensive tissue destruction and mortality is high.",,
1B72,Impetigo,,"A condition of the skin, commonly caused by a secondary infection with the gram-positive bacteria Staphylococcus aureus or group A beta haemolytic streptococci. This condition is characterised by bullous or non-bullous symptoms. Transmission is by direct contact with an infected individual. Confirmation is by identification of the infectious agent in a skin sample.",,impetigo herpetiformis; Staphylococcal scalded skin syndrome
1B72.0,Bullous impetigo,,"Bullous impetigo is a contagious superficial infection of the skin caused by certain strains of Staphylococcus aureus which release toxins into the local environment which are capable of cleaving desmoglein I, a protein involved in intercellular adhesion of epidermal keratinocytes. In contrast to the very superficial, rapidly shed and rarely observed blisters of non-bullous impetigo, the bullae of bullous impetigo are tense and well demarcated, sometimes reaching several centimetres in diameter before rupture.",,
1B72.1,Non-bullous impetigo,,Non-bullous impetigo is due to superficial skin infection with either Streptococcus pyogenes or Staphylococcus aureus or both. The very superficial blisters which form in the upper epidermis are soon shed and rarely seen (cf. bullous impetigo) so that it normally presents with areas of superficial oozing and crusting on the skin surface. It often following minor skin injury or on skin damaged by a preexisting dermatosis such as atopic eczema or scabies.,,
1B72.2,Secondary impetiginisation of the skin,,Secondary infection of dermatoses such as atopic eczema by streptococci or staphylococci.,,
1B73,Ecthyma,,"Ecthyma is a superficial ulcerative bacterial pyoderma. It is characterised by small, purulent, shallow, punched-out ulcers with thick, brown-black crusts and surrounding erythema. The commonest form is caused by beta-haemolytic streptococci, often in association with Staphylococcus aureus. It is associated with poor hygiene and malnutrition. Ecthyma gangrenosum is an uncommon severe variant caused by Pseudomonas aeruginosa.",,
1B73.0,Streptococcal ecthyma,,,,
1B73.1,Staphylococcal ecthyma,,Ecthyma due to a monoinfection with Staphylococcus aureus. It is less common than streptococcal ecthyma.,,
1B73.2,Ecthyma gangrenosum,,"Ecthyma gangrenosum is a potentially life-threatening infection of skin in patients who are immunocompromised through disease or immunosuppressive therapy. It is most commonly caused by Pseudomonas aeruginosa though a variety of other organisms may be implicated. It is characterised by usually painless erythematous macules or plaques which progress to haemorrhagic blistering and necrosis of the skin. Lesions may be multiple and widely disseminated, though the anogenital area is a common site. Pseudomonas can frequently be cultured from the blood.",,
1B74,Superficial bacterial folliculitis,,"Bacterial infection of the follicular ostium manifested as follicular papules and pustules with perifollicular erythema. The most commonly isolated organisms are coagulase-negative staphylococci and Staphylococcus aureus. The infection may be acute but is more commonly subacute or chronic; individual lesions heal without scarring. Commonly affected sites include the scalp, beard area, thighs and buttocks.",,
1B74.0,Staphylococcus aureus superficial folliculitis,,"Infection of the follicular ostium with Staphylococcus aureus. There is a predilection for hairy areas including the scalp, beard and thighs.",,
1B75,Deep bacterial folliculitis or pyogenic abscess of the skin,,Single or multiple focal infections of skin and soft tissues most commonly centred on the hair follicle and most commonly due to Staphylococcus aureus. Pyogenic abscesses may develop in other locations in skin which has been injured as a result of either trauma or surgery.,,
1B75.0,Furuncle,,A localised infection of a hair follicle by Staphylococcus aureus. It manifests as a painful swollen purulent mass centred on a hair follicle.,,
1B75.1,Carbuncle,,A deep follicular pyogenic staphylococcal skin infection involving a group of adjacent hair follicles. It manifests as a painful boggy mass containing multiple purulent discharging sinuses.,,
1B75.2,Furunculosis,,"The presence of multiple furuncles, this condition is associated with disorders such as malnutrition and diabetes mellitus. Treatment-resistant furunculosis may be associated with Panton-Valentine leucocidin-producing Staphylococcus aureus.",,
1B75.3,Pyogenic abscess of the skin,,"A pus-producing abscess of the skin most commonly due to bacterial infection by Staphylococcus aureus. It is prone to develop where the normal anatomy is disturbed as in pilonidal disease, an epidermoid cyst or around foreign bodies such as surgical sutures.",,
1B75.4,Chronic deep bacterial folliculitis,,"A chronic pyogenic infection by Staphylococcus aureus involving the whole depth of the hair follicle. Sycosis occurs mostly in males after puberty, and commonly involves the follicles of the beard. Most cases begin in the third or fourth decade. Unknown host factors appear to be important in the chronicity of the infection. Extensive follicular destruction and scarring may ensue (lupoid sycosis).",,
1B90,Rat-bite fevers,,Any disease caused by an infection with the Gram-negative bacteria Streptobacillus moniliformis or Spirillum minus. This disease presents with symptoms depending on the bacterial agent. Transmission is through the bite of an infected rat or other rodent.,,
1B90.0,Spirillosis,,"A disease caused by an infection with the gram-negative bacteria Spirillum minus. This disease is initially characterised by local inflammation, followed by fever, lymphadenitis, and headache. Transmission is commonly by direct contact through the bite or scratch of an infected rat. Confirmation is by identification of Spirillum in blood or tissue samples.",Sodoku,
1B90.1,Streptobacillosis,,"A disease caused by an infection with the gram-negative bacteria Streptobacillus moniliformis. This disease is characterised by systemic illness with fever, chills, rash, and polyarthralgias. Transmission is commonly by direct contact through the bite or scratch of an infected rat. Confirmation is by identification of Streptobacillus in blood or joint samples.",Epidemic arthritic erythema; Haverhill fever; Streptobacillary rat-bite fever,
